商品編號,商品名稱,大分類名稱,中分類名稱,小分類名稱,規格,售價,特價,庫存量,品牌,描述,Youtube 影片介紹,購物網址,備註,商品圖片網址1
4710799500044,純杏仁霜-無糖/400g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,330,0.0,21,源順,嚴選南杏仁製成 不添加修飾澱粉 不添加糖 不添加人工香精 **本產品為粗粉狀、純杏仁烘焙後磨製而成、不添加香精、不會有杏仁香精的刺鼻味、味道香醇散發自然的杏仁香氣、不添加修飾澱粉及其他添加物;不添加糖、不會造成身體負擔. **特別推薦給呼吸道不適的朋友食用. **可直接沖泡熱開水飲用、也可添加在牛奶、五穀粉、豆漿中、亦會增加風味. **杏仁為含油脂量較高的食物、但其所含脂肪為人體所需的單元不飽和脂肪酸、養生無負擔! 品名:【源順】純杏仁霜(450g/ 包) 內容物名稱(含食品添加物)*:南杏仁 內容物淨重(容量)或數量*:450g/ 包 原產地(國)*:台灣製造 保存期限*:12 個月 廠商名稱*:源順食品有限公司 廠商電話*:05-6221108 廠商地址*:雲林縣虎尾鎮文科路 498 號 投保產品責任險字號*:1304-05AKP0001348 食品業者登錄字號*:P-164951027-00000-7,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=35449,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/86/86166.jpg?50
4710799500037,純黑芝麻粉-無糖/400g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,165,0.0,31,源順,【源順】純黑芝麻粉(無添加糖) **嚴選優質黑芝麻粒、炒熟後研磨成粉、本產品未經抽油、保留了芝麻完整的營養素;無添加糖不會造成身體負擔;黑芝麻雖含油脂量極高、但其所含的油脂為人體所需的單元不飽和脂肪酸、就是所謂的&quot;好的脂肪&quot;除此之外、黑芝麻還有多種人體所需的營養素、可幫助補充身體所需的微量元素. **本產品通過黃麴毒素檢驗. **無添加人工香料、人工色素、防腐劑 ※本產品為全素 食用方式: 1.可加入牛奶沖調飲用、是早餐或消夜的最佳選擇 2.可加入豆漿調製成香濃營養的芝麻豆漿 3.製作甜點時、適量加入黑芝麻粉取代香料、可增加香氣外、天然養生又營養 4.可於製作手捲及沙拉時、加入適量黑芝麻粉、營養及口感更升級 5.可加入精力湯裡攪拌均勻、開啟一天的活力泉源 成分:黑芝麻 重量:400 公克 / 包 產地:台灣製造 保存期限:1 年 保存方式:因芝麻含油脂量較高、保存時請避免陽光照射及高溫潮濕、拆封後請務必將袋口密封放置陰涼處保存、並盡快食用完畢!,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=35551,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/86/86542.png?85
4713517600071,曼寧玫瑰純露/560ml,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,570,0.0,14,曼寧,可添加於開水、飲料或用來製作甜點、蛋糕.等 取代化妝水、可直接輕拍於全臉使用 也可直接噴灑於身體 成份:玫瑰水 容量:560ml 原產地:玫瑰純露自伊朗進口、在台灣僅進行食品級分裝 保存期限:18 個月(未開封)、開封後需放置於冰箱冷藏 營養標示每一份量 10 毫升 每份 熱量 0 大卡 蛋白質 0 公克 脂肪 0 公克 飽和脂肪 0 公克 反式脂肪 0 公克 碳水化合物 0 公克 糖 0 公克 鈉 0 毫克 有效日期 / 剩餘保存期限有效日期常更新 消費者收受之商品其有效日期至少距收受日 151 日以上 食品業者登錄字號:E200173519-00000-9 國內負責廠商名稱:宣洋實業股份有限公司 國內負責廠商電話:02-25238800 國內負責廠商地址:台北市南京東路二段 76 號 9 樓,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=28651,宣洋 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66966.jpg?85
4713943026018,淳味傳統冬瓜糖磚/310g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,120,0.0,1,達益,品名:淳味傳統冬瓜糖磚 成份:生冬瓜、蔗糖、(食品級)氫氧化鈣. 食用方法: 1.將冬瓜茶 1 小塊(即 1/4 塊)、放入 600c.c.的水煮沸溶化、冷熱飲皆宜. 2.用少許水將茶塊煮化、成濃縮汁、飲用時再依個人口味以開水調開. 3.原味飲用外、加入不同材料、如檸檬、金桔&hellip;等水果、即為各種&ldquo;水果冬瓜茶&rdquo;. 4.作為各種甜湯的&ldquo;湯底&rdquo;. 5.&ldquo;冬瓜肉&rdquo;可以食用、美味可口. 重量:310 公克 保存期限:1 年 保存方法:請置於陰涼乾燥處、開封後請冷藏、並儘速食用. 原產地:台灣 營養標示每一份量 10 公克本包裝含 31 份 每份每 100 公克 熱量 37.4 大卡 374 大卡 蛋白質 0 公克 0.2 公克 脂肪 0 公克 0 公克 飽和脂肪 0 公克 0 公克 反式脂肪 0 公克 0 公克 碳水化合物 9.3 公克 93.3 公克 糖 8.5 公克 85.1 公克 鈉 0 毫克 5 毫克,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29773,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71302.jpg?69
4715466100138,祥記梅子漿/600ml,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,466,0.0,11,祥記,【食品業者登錄字號】A-123886760-00000-8 【投保產品責任險公司與字號】新光產險 130006AKP0000287 【製造廠商或國內負責廠商名稱】崇贏實業股份有限公司 【製造廠商或國內負責廠商電話】02-28276918 【製造廠商或國內負責廠商地址】台北市北投區尊賢街 218 巷 42 號 1 樓 【食物過敏原標示】無 【葷 / 純素 / 奶蛋素】純素 【內容物成份】紫蘇梅、紫蘇葉、水、甘蔗糖、麥芽糖、紅糖 【內容量(重量)】600cc 【保存期限(總效期)】三年 【產地】:台灣,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29667,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/70/70861.jpg?69
4715466100077,祥記陳年梅子醋/600ml,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,635,0.0,11,祥記,【食品業者登錄字號】A123886760-00000-8 【投保產品責任險公司與字號】新光產險 130006AKP0000287 【製造廠商或國內負責廠商名稱】崇贏實業股份有限公司 【製造廠商或國內負責廠商電話】02-28276918 【製造廠商或國內負責廠商地址】台北市北投區尊賢街 218 巷 42 號 1 樓 【食物過敏原標示】無 【葷 / 純素 / 奶蛋素】純素 【內容物成份】台灣青梅、紅冰糖、陳年糙米醋 【內容量(重量)】600cc 【保存期限(總效期)】三年 【產地】:台灣,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29666,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/70/70850.jpg?6
4715466100053,祥記紫蘇梅汁/600ml,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,413,0.0,14,祥記,【食品業者登錄字號】A123886760-00000-8 【投保產品責任險公司與字號】新光產險 130006AKP0000287 【製造廠商或國內負責廠商名稱】崇贏實業股份有限公司 【製造廠商或國內負責廠商電話】02-28276918 【製造廠商或國內負責廠商地址】台北市北投區尊賢街 218 巷 42 號 1 樓 【食物過敏原標示】無 【葷 / 純素 / 奶蛋素】純素 【內容物成份】台灣青楊桃、海鹽、麥芽糖、糖、水、甘草粉 【內容量(重量)】600cc 【保存期限(總效期)】三年 【產地】:台灣,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29665,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/70/70839.jpg?6
4715466100152,祥記楊桃原汁/600ml,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,385,0.0,52,祥記,【食品業者登錄字號】A123886760-00000-8 【投保產品責任險公司與字號】新光產險 130006AKP0000287 【製造廠商或國內負責廠商名稱】崇贏實業股份有限公司 【製造廠商或國內負責廠商電話】02-28276918 【製造廠商或國內負責廠商地址】台北市北投區尊賢街 218 巷 42 號 1 樓 【食物過敏原標示】無 【葷 / 純素 / 奶蛋素】純素 【內容物成份】台灣青楊桃、海鹽、麥芽糖、糖、水、甘草粉 【內容量(重量)】600cc 【保存期限(總效期)】三年 【產地】:台灣,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29663,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/84/84721.png?6
4710415571007,麥芽膏/700克,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,275,0.0,1,羿方,商品介紹: 新莊百年名產 翁裕美麥芽膏遵循古法、以天然小麥發芽、再加上糯米提煉而成!最適合浸泡水果醋、沖泡牛奶、咖啡、豆漿、夾蘇打餅乾、烤肉、滷肉加入麥芽膏口味更棒! ps.本產品不可以放置於冰箱內! 原料:天然小麥、糯米. 有效期限:24 個月. 食用方法: 冷體質者:用少許麥芽糖(約一顆蛋黃大)、再加入生蛋黃一顆、一碗八分滿的水、以及少許鹽、用小火一煮、攪拌至滾、早晚飲用保養效果佳! 燥熱體質者:用不削皮生的白蘿蔔、洗淨後切小片、加入一些麥芽糖、少許鹽、放置約 30 分鐘後即可飲用湯汁(或蒸煮 10 分鐘後飲用)、早晚飲用保養效果佳! 營養標示(每 100 公克): 熱量:369.5 大卡蛋白質:0.098 公克 脂肪:0 公克碳水化合物:92.3 公克 鈉:5.6 毫克鈣:219ppm 維他命 E:0.63ppm 鐵:11.8ppm,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29884,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71646.jpg?41
4712572800075,滋補黑穀沖調/微甜/32g*24入,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,551,0.0,34,呷七碗,?唯一權威知名預防醫學醫院健康推薦 ?不惜重本研發、嚴選多種穀物及漢方素材、滋補不燥熱 ?採用先進雙軸 10 秒瞬間熟化技術、營養不流失 ?高鐵、高膳食纖維、零膽固醇 ?全素食、無蛋、無奶、符合【臺安醫院健康新起點】健康概念 ?無添加精製糖、嚴選沖繩黑糖、微甜無負擔 ?無添加奶精、糊精、豆膠等增稠劑、給您真材實料好口感 ?無人工添加物(香料、色素、甘味劑) ?SGS 檢驗合格、無重金屬、防腐劑、黃麴毒素、三聚氰氨、通過 398 項農藥檢測、生菌數、大腸桿菌檢測合格 商品規格 商品名稱 呷七碗黑穀滋補沖調飲(32gx24 入) 品牌 呷七碗 包裝入數 21-30 入 商品種類 穀物粉 / 燕麥奶 保存方法 請存放於陰涼乾燥處、開封後請盡快食用. 內容物成份 黑芝麻、糙米、黑豆、大麥、黑米、薏仁、沖繩黑糖、當歸、黑木耳、黑棗、發芽玄米、燕麥 熱量 135 大卡 每份營養成份 蛋白質 5.5 公克、脂肪 3.1 公克(飽和脂肪 0.4 公克、反式脂肪 0.0 公克、膽固醇 0.0 毫克)、碳水化合物 21.3 公克(糖 4.4 公克、膳食纖維 2.7 公克)、鈉 86 毫克、鐵 1.8 毫克、鈣 4 毫克 內容量(g/ml) 32 公克*24 入 / 盒 食品添加物名稱 無 製造 / 加工地 台灣 廠商名稱 呷七碗健康生技(嘉義食品工業股份有限公司) 廠商電話號碼 (02)8228-7777 廠商地址 新北市中和區中正路 907 號 保存期限 24 個月(請存放於陰涼乾燥處、開封後請盡快食用.) 製造日期╱有效日期 依商品包裝標示 投保產品責任險字號 蘇黎世產險 A0-105-06535402-00008-PDL 投保產品責任險字號 蘇黎世產險 A0-105-06535402-00008-PDL,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29313,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/69/69591.jpg?25
4710799501331,黑米芝麻糊-無糖/500g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,220,0.0,18,源順,**以養生食膳配方製成、包含 10 幾種天然素材、營養均衡;符合現代人養生概念 **無人工香料、無人工色素、口感香濃滑順~ *沖調方式: 取 25 公克的黑米芝麻粉加入 200C.C.的熱水中、攪拌均勻後即可食用 也可加入蔬果汁中攪打均勻、即成美味又營養的精力湯、作為早餐、點心或消夜都是營養百分百! ※本產品為全素 ※無添加糖配方、健康無負擔! 【商品介紹】成分:黑芝麻、黑豆、糙米、黑米、燕麥、麥微纖、南瓜子、小麥胚芽、菊糖、杏仁、核桃、黑木耳、香菇、茯苓、大豆卵磷脂. 淨重:500g/ 包 產地:台灣製造 保存期限:1 年 廠商名稱:源順食品有限公司 廠商電話:(05)6221108 廠商地址:雲林縣虎尾鎮文科路 498 號 投保產品責任險字號:1304-04AKP0001032 食品業者登錄字號:P-164951027-00000-7 【商品保固】收到商品請立即拆箱檢查、如有數量不符、包裝破損等現象、請於收到商品七日內與客服人員聯絡. 【商品備註】★本產品含有過敏原:芝麻、堅果、大豆、燕麥、麩質穀物類,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=35451,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/86/86175.jpg?61
4710097112093,源順三道研磨超細黑芝麻粉/300g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,270,0.0,6,源昶,產品容量:300 公克╱包 成份說明:全素食、生機健康產品成份 / 超細黑芝麻粉 產品說明: 產品特色: 1.本產品芝麻粉、經三道研磨、粉質絕對細緻. 2.可使用於牛奶、豆漿、稀飯、果汁、、、等日常飲食中添加入、非常好用、芝麻粉非常好吸收、絕對適合銀髮族使用. 3.超微細芝麻粉約為一般芝麻粉的三倍細、因此非常適合銀髮族及小朋友食用好消化. 有效期限:12 個月,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=47756,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130112.jpg?61
4713012301435,蜜笈系列-龍眼蜜/700g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,765,0.0,12,宏基,★炎炎夏日即將到來、時下最流行清涼飲品、蜂蜜醃檸檬、可以搭配宏基蜂蜜自行 DIY 唷~~ 【商品特色】 低溫濃縮、保持酵素活性與維生素之完整. 蜂蜜是來自花蕊花藥枝蜜腺 所分泌的天然甜液、甜液經蜜蜂採集返巢 在經其分解、轉化、除水而成蜂蜜. 本商品規格 內容物名稱 蜂蜜 內容量 700g/ 每瓶 原產地(國) 台灣 保存期限 720 日 廠商名稱 家庭億得行銷股份有限公司 廠商電話 02-8771-0222 廠商地址 台北市大安區忠孝東路四段 218 號 13 樓 投保產品責任險字號 0500 字第 18AML0001182 號 食品業者登錄字號 家庭億得 A-150792822-0000,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=29330,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/69/69673.jpg?44
4712834521854,歐特有機山藥穀飲-零添加糖/400g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,538,0.0,32,歐特,嚴選台灣有機山藥 即沖即飲、加入濃郁椰奶與香醇豆奶濃醇滑順更加入口 100% 堅持純淨有機無添加糖 回歸食材的原始純粹、調配出純正的香濃風味與真實口感呈現、呈現穀物最健康的原色原味. 食用方法: 將 4 匙(約 23g)歐特有機山藥穀飲、加入少量熱開水充份攪拌溶解. 再將熱開水加至 180c.c.的建議水量. 攪拌均勻、即可享用濃、純、無添加的有機多穀奶. 可依個人口味濃淡增減水量. 品名:歐特有機山藥穀飲 - 零添加糖 內容物:有機豆奶粉(中國)、有機黑糯糙米(台灣)、非基因改造有機黃豆(美國、加拿大、台灣)、有機椰奶粉(有機椰肉、有機麥芽糊精)(斯里蘭卡)、有機燕麥(台灣、芬蘭)、有機糙米(台灣)、有機山藥(台灣)、有機黑豆(台灣、中國)/p&gt; 淨重:400g 原產地:台灣 有機驗證字號:1-009-210078 有機驗證機構:慈心有機驗證股份有限公司 保存期限:18 個月(未開封) 製造日期 / 有效日期:詳見包裝標示 保存方式:請存放於陰涼乾燥處、開封後請儘快食用完畢. 製造廠商或國內負責廠商:正原有機國際有限公司 食品業者登錄字號:F-180226959-00000-4 注意事項: 本產品含有麩質的穀類、大豆及其製品、不適合其過敏體質者食用. 本產品生產製程廠房、其設備或生產管線有處理堅果種子類、含有麩質的穀類、大豆及其製品. 本產品不使用人工添加物、沖泡時較不易溶解、如有結塊屬自然現象、請攪拌均勻即可. 內附脫氧劑請勿食用.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=28619,歐特 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66808.jpg?80
4712834521939,歐特有機全豆豆漿粉-零添加糖/350g,常溫食品,沖調/飲品/咖啡/早餐,沖調飲品,無,538,0.0,154,歐特,商品規格與注意事項 內容物組合:350g/ 罐 重(容)量:350g/ 罐 內容物名稱:非基因改造有機豆奶粉(中國)、非基因改造有機黃豆(美國、加拿大、台灣) 食品添加物名稱:無 是否有過敏源: 1.本產品含有麩質的穀類、大豆及其製品、不適合過敏體質者食用. 2.本產品生產製程廠房、其設備或生產管線有處理堅果種子類、含有麩質的穀類、大豆、芝麻及其製品. 原產地:台灣 製造廠商或國內負責廠商:正原有機國際有限公司 保存期限:18 個月 製造日期 / 有效日期:詳見包裝標示 食品業者登錄字號:F-180226959-00000-4,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=6202&pageIndex=0&goodId=28611,歐特 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66755.jpg?16
